236.688, 129.632, 8.334, 14.015 False
236.410, 129.622, 8.334, 14.048 False
236.132, 129.612, 8.334, 14.081 False
235.855, 129.602, 8.334, 14.114 False
235.577, 129.592, 8.334, 14.147 False
235.299, 129.583, 8.334, 14.180 False
235.022, 129.573, 8.334, 14.213 False
234.744, 129.564, 8.334, 14.246 False
234.467, 129.554, 8.334, 14.279 False
234.189, 129.545, 8.334, 14.312 False
233.911, 129.535, 8.334, 14.345 False
233.634, 129.526, 8.334, 14.378 False
233.356, 129.517, 8.334, 14.411 False
233.078, 129.508, 8.334, 14.444 False
232.801, 129.499, 8.334, 14.477 False
232.523, 129.490, 8.334, 14.510 False
232.245, 129.482, 8.334, 14.543 False
231.968, 129.473, 8.334, 14.576 False
231.690, 129.465, 8.334, 14.609 False
231.412, 129.456, 8.334, 14.642 False
231.135, 129.448, 8.334, 14.675 False
230.857, 129.440, 8.334, 14.708 False
230.579, 129.432, 8.334, 14.741 False
230.302, 129.424, 8.334, 14.774 False
230.024, 129.416, 8.334, 14.807 False
229.746, 129.408, 8.334, 14.840 False
229.469, 129.400, 8.334, 14.873 False
229.191, 129.392, 8.334, 14.906 False
228.913, 129.384, 8.333, 14.939 False
228.636, 129.377, 8.333, 14.972 False
228.358, 129.369, 8.333, 15.005 False
228.080, 129.362, 8.333, 15.038 False
227.803, 129.355, 8.333, 15.071 False
227.525, 129.348, 8.333, 15.104 False
227.247, 129.340, 8.333, 15.137 False
226.970, 129.333, 8.333, 15.170 False
226.692, 129.327, 8.333, 15.203 False
226.414, 129.320, 8.333, 15.236 False
226.136, 129.313, 8.333, 15.269 False
225.859, 129.306, 8.333, 15.302 False
225.581, 129.300, 8.333, 15.335 False
225.303, 129.293, 8.333, 15.368 False
225.026, 129.287, 8.333, 15.401 False
224.748, 129.280, 8.333, 15.434 False
224.470, 129.274, 8.333, 15.467 False
224.193, 129.269, 8.333, 15.500 False
223.915, 129.263, 8.333, 15.533 False
223.637, 129.257, 8.333, 15.566 False
223.359, 129.252, 8.333, 15.599 False
223.082, 129.246, 8.333, 15.632 False
222.804, 129.241, 8.333, 15.665 False
222.526, 129.236, 8.333, 15.698 False
222.248, 129.231, 8.333, 15.731 False
221.971, 129.227, 8.333, 15.764 False
221.693, 129.222, 8.333, 15.797 False
221.415, 129.217, 8.333, 15.830 False
221.138, 129.213, 8.333, 15.863 False
220.860, 129.208, 8.333, 15.896 False
220.582, 129.204, 8.333, 15.929 False
220.304, 129.200, 8.333, 15.962 False
220.027, 129.196, 8.333, 15.995 False
219.749, 129.191, 8.333, 16.028 False
219.471, 129.187, 8.333, 16.061 False
219.193, 129.184, 8.333, 16.094 False
218.916, 129.181, 8.333, 16.127 False
218.638, 129.177, 8.333, 16.160 False
218.360, 129.174, 8.333, 16.193 False
218.082, 129.170, 8.333, 16.226 False
217.805, 129.167, 8.333, 16.259 False
217.527, 129.164, 8.333, 16.292 False
217.249, 129.161, 8.333, 16.325 False
216.971, 129.158, 8.333, 16.358 False
216.694, 129.155, 8.333, 16.391 False
216.416, 129.152, 8.333, 16.424 False
216.138, 129.149, 8.333, 16.457 False
215.860, 129.146, 8.333, 16.490 False
215.582, 129.144, 8.333, 16.523 False
215.305, 129.141, 8.333, 16.556 False
215.027, 129.139, 8.333, 16.589 False
214.749, 129.136, 8.333, 16.622 False
214.471, 129.134, 8.333, 16.655 False
214.194, 129.132, 8.333, 16.688 False
213.916, 129.129, 8.333, 16.721 False
213.638, 129.127, 8.333, 16.754 False
213.360, 129.125, 8.333, 16.787 False
213.082, 129.123, 8.333, 16.820 False
212.805, 129.121, 8.333, 16.853 False
212.527, 129.120, 8.333, 16.886 False
212.249, 129.118, 8.333, 16.919 False
211.971, 129.116, 8.333, 16.952 False
211.694, 129.115, 8.333, 16.985 False
211.416, 129.113, 8.333, 17.018 False
211.138, 129.112, 8.333, 17.051 False
210.860, 129.111, 8.333, 17.084 False
210.583, 129.109, 8.333, 17.117 False
210.305, 129.108, 8.333, 17.150 False
210.027, 129.107, 8.333, 17.183 False
209.749, 129.106, 8.333, 17.216 False
209.471, 129.105, 8.333, 17.249 False
209.194, 129.104, 8.333, 17.282 False
208.916, 129.103, 8.333, 17.315 False
208.638, 129.103, 8.333, 17.348 False
208.360, 129.102, 8.333, 17.381 False
208.083, 129.101, 8.333, 17.414 False
